    <frame frameNum="10" integer_adm2="0.934296" integer_adm_scale0="0.940443" integer_adm_scale1="0.869918" integer_adm_scale2="0.917670" integer_adm_scale3="0.965730" integer_motion2="6.604831" integer_motion="6.604831" integer_vif_scale0="0.357702" integer_vif_scale1="0.689984" integer_vif_scale2="0.806893" integer_vif_scale3="0.869859" vmaf="74.633421" />
    <frame frameNum="11" integer_adm2="0.924224" integer_adm_scale0="0.944888" integer_adm_scale1="0.831144" integer_adm_scale2="0.910251" integer_adm_scale3="0.960533" integer_motion2="6.505056" integer_motion="6.802691" integer_vif_scale0="0.355889" integer_vif_scale1="0.693241" integer_vif_scale2="0.812796" integer_vif_scale3="0.880010" vmaf="73.384264" />
    <frame frameNum="12" integer_adm2="0.933153" integer_adm_scale0="0.953542" integer_adm_scale1="0.851861" integer_adm_scale2="0.935527" integer_adm_scale3="0.954706" integer_motion2="6.505056" integer_motion="6.505056" integer_vif_scale0="0.355652" integer_vif_scale1="0.694298" integer_vif_scale2="0.816453" integer_vif_scale3="0.885614" vmaf="75.716034" />
    <frame frameNum="13" integer_adm2="0.933919" integer_adm_scale0="0.949044" integer_adm_scale1="0.839731" integer_adm_scale2="0.918843" integer_adm_scale3="0.972317" integer_motion2="6.451025" integer_motion="6.562295" integer_vif_scale0="0.356461" integer_vif_scale1="0.698839" integer_vif_scale2="0.820226" integer_vif_scale3="0.889906" vmaf="76.219251" />
    <frame frameNum="14" integer_adm2="0.931647" integer_adm_scale0="0.942716" integer_adm_scale1="0.861475" integer_adm_scale2="0.894953" integer_adm_scale3="0.977554" integer_motion2="6.451025" integer_motion="6.451025" integer_vif_scale0="0.357553" integer_vif_scale1="0.704106" integer_vif_scale2="0.825930" integer_vif_scale3="0.895720" vmaf="76.334244" />
    <frame frameNum="15" integer_adm2="0.932539" integer_adm_scale0="0.939480" integer_adm_scale1="0.854760" integer_adm_scale2="0.907868" integer_adm_scale3="0.973187" integer_motion2="6.615216" integer_motion="6.636643" integer_vif_scale0="0.364506" integer_vif_scale1="0.717691" integer_vif_scale2="0.839208" integer_vif_scale3="0.903934" vmaf="77.650846" />
    <frame frameNum="16" integer_adm2="0.944815" integer_adm_scale0="0.952545" integer_adm_scale1="0.861741" integer_adm_scale2="0.935125" integer_adm_scale3="0.978867" integer_motion2="6.606813" integer_motion="6.615216" integer_vif_scale0="0.371679" integer_vif_scale1="0.730314" integer_vif_scale2="0.851842" integer_vif_scale3="0.912242" vmaf="81.146816" />
    <frame frameNum="17" integer_adm2="0.935669" integer_adm_scale0="0.944215" integer_adm_scale1="0.859243" integer_adm_scale2="0.916416" integer_adm_scale3="0.976016" integer_motion2="6.606813" integer_motion="6.606813" integer_vif_scale0="0.374080" integer_vif_scale1="0.735990" integer_vif_scale2="0.856829" integer_vif_scale3="0.917365" vmaf="79.785824" />
    <frame frameNum="18" integer_adm2="0.946946" integer_adm_scale0="0.950890" integer_adm_scale1="0.878358" integer_adm_scale2="0.938280" integer_adm_scale3="0.976057" integer_motion2="6.624094" integer_motion="6.642094" integer_vif_scale0="0.380046" integer_vif_scale1="0.748397" integer_vif_scale2="0.865089" integer_vif_scale3="0.922885" vmaf="82.782293" />
    <frame frameNum="19" integer_adm2="0.950483" integer_adm_scale0="0.946216" integer_adm_scale1="0.873223" integer_adm_scale2="0.940240" integer_adm_scale3="0.985250" integer_motion2="6.560420" integer_motion="6.624094" integer_vif_scale0="0.380300" integer_vif_scale1="0.751884" integer_vif_scale2="0.869659" integer_vif_scale3="0.927249" vmaf="83.931472" />
    <frame frameNum="20" integer_adm2="0.948994" integer_adm_scale0="0.947208" integer_adm_scale1="0.877295" integer_adm_scale2="0.941160" integer_adm_scale3="0.980324" integer_motion2="6.560420" integer_motion="6.560420" integer_vif_scale0="0.384452" integer_vif_scale1="0.757226" integer_vif_scale2="0.871288" integer_vif_scale3="0.924031" vmaf="83.413844" />
    <frame frameNum="21" integer_adm2="0.941197" integer_adm_scale0="0.935565" integer_adm_scale1="0.848555" integer_adm_scale2="0.927941" integer_adm_scale3="0.985954" integer_motion2="6.716193" integer_motion="6.729346" integer_vif_scale0="0.386338" integer_vif_scale1="0.759653" integer_vif_scale2="0.873619" integer_vif_scale3="0.928136" vmaf="82.340335" />
    <frame frameNum="22" integer_adm2="0.946916" integer_adm_scale0="0.944876" integer_adm_scale1="0.893860" integer_adm_scale2="0.933187" integer_adm_scale3="0.977259" integer_motion2="6.716193" integer_motion="6.716193" integer_vif_scale0="0.387879" integer_vif_scale1="0.763135" integer_vif_scale2="0.876694" integer_vif_scale3="0.932281" vmaf="83.941089" />
    <frame frameNum="23" integer_adm2="0.951230" integer_adm_scale0="0.944897" integer_adm_scale1="0.850908" integer_adm_scale2="0.953885" integer_adm_scale3="0.987274" integer_motion2="6.842111" integer_motion="6.865790" integer_vif_scale0="0.389613" integer_vif_scale1="0.768210" integer_vif_scale2="0.880538" integer_vif_scale3="0.933705" vmaf="85.207860" />
    <frame frameNum="24" integer_adm2="0.945132" integer_adm_scale0="0.934613" integer_adm_scale1="0.868872" integer_adm_scale2="0.921770" integer_adm_scale3="0.991489" integer_motion2="6.761802" integer_motion="6.842111" integer_vif_scale0="0.387337" integer_vif_scale1="0.764163" integer_vif_scale2="0.876515" integer_vif_scale3="0.928879" vmaf="83.353584" />
    <frame frameNum="25" integer_adm2="0.945624" integer_adm_scale0="0.937918" integer_adm_scale1="0.874769" integer_adm_scale2="0.946391" integer_adm_scale3="0.972255" integer_motion2="6.709968" integer_motion="6.761802" integer_vif_scale0="0.384887" integer_vif_scale1="0.760923" integer_vif_scale2="0.874163" integer_vif_scale3="0.929785" vmaf="83.395934" />
    <frame frameNum="26" integer_adm2="0.944473" integer_adm_scale0="0.938603" integer_adm_scale1="0.871812" integer_adm_scale2="0.928072" integer_adm_scale3="0.983496" integer_motion2="6.643355" integer_motion="6.709968" integer_vif_scale0="0.382568" integer_vif_scale1="0.758062" integer_vif_scale2="0.872234" integer_vif_scale3="0.925299" vmaf="82.692928" />
    <frame frameNum="27" integer_adm2="0.944815" integer_adm_scale0="0.945118" integer_adm_scale1="0.873600" integer_adm_scale2="0.922309" integer_adm_scale3="0.985723" integer_motion2="6.643355" integer_motion="6.643355" integer_vif_scale0="0.379360" integer_vif_scale1="0.754518" integer_vif_scale2="0.869682" integer_vif_scale3="0.925034" vmaf="82.668434" />
    <frame frameNum="28" integer_adm2="0.952279" integer_adm_scale0="0.942127" integer_adm_scale1="0.879032" integer_adm_scale2="0.950745" integer_adm_scale3="0.981657" integer_motion2="6.683854" integer_motion="6.683854" integer_vif_scale0="0.379513" integer_vif_scale1="0.755517" integer_vif_scale2="0.871943" integer_vif_scale3="0.926973" vmaf="84.489276" />
    <frame frameNum="29" integer_adm2="0.950047" integer_adm_scale0="0.943577" integer_adm_scale1="0.870961" integer_adm_scale2="0.932181" integer_adm_scale3="0.991431" integer_motion2="6.679826" integer_motion="6.717672" integer_vif_scale0="0.377615" integer_vif_scale1="0.751850" integer_vif_scale2="0.868147" integer_vif_scale3="0.928037" vmaf="83.974807" />
    <frame frameNum="30" integer_adm2="0.943710" integer_adm_scale0="0.943110" integer_adm_scale1="0.870056" integer_adm_scale2="0.925216" integer_adm_scale3="0.983487" integer_motion2="6.679826" integer_motion="6.679826" integer_vif_scale0="0.377992" integer_vif_scale1="0.753298" integer_vif_scale2="0.867641" integer_vif_scale3="0.923344" vmaf="82.283115" />
    <frame frameNum="31" integer_adm2="0.939870" integer_adm_scale0="0.949207" integer_adm_scale1="0.844956" integer_adm_scale2="0.932961" integer_adm_scale3="0.976730" integer_motion2="6.793892" integer_motion="6.793892" integer_vif_scale0="0.376498" integer_vif_scale1="0.750920" integer_vif_scale2="0.869219" integer_vif_scale3="0.925901" vmaf="81.870495" />
    <frame frameNum="32" integer_adm2="0.942774" integer_adm_scale0="0.946586" integer_adm_scale1="0.863167" integer_adm_scale2="0.924188" integer_adm_scale3="0.983347" integer_motion2="6.954045" integer_motion="6.954045" integer_vif_scale0="0.377865" integer_vif_scale1="0.753462" integer_vif_scale2="0.869227" integer_vif_scale3="0.926275" vmaf="82.656767" />
    <frame frameNum="33" integer_adm2="0.949669" integer_adm_scale0="0.941535" integer_adm_scale1="0.854772" integer_adm_scale2="0.935744" integer_adm_scale3="0.994043" integer_motion2="7.107080" integer_motion="7.107080" integer_vif_scale0="0.375904" integer_vif_scale1="0.747886" integer_vif_scale2="0.864264" integer_vif_scale3="0.922670" vmaf="83.821873" />
    <frame frameNum="34" integer_adm2="0.943517" integer_adm_scale0="0.945945" integer_adm_scale1="0.861201" integer_adm_scale2="0.935455" integer_adm_scale3="0.977600" integer_motion2="7.172375" integer_motion="7.172375" integer_vif_scale0="0.376658" integer_vif_scale1="0.750705" integer_vif_scale2="0.865606" integer_vif_scale3="0.922141" vmaf="82.611360" />
    <frame frameNum="35" integer_adm2="0.940254" integer_adm_scale0="0.944011" integer_adm_scale1="0.858313" integer_adm_scale2="0.930991" integer_adm_scale3="0.974024" integer_motion2="7.248146" integer_motion="7.277371" integer_vif_scale0="0.377655" integer_vif_scale1="0.751367" integer_vif_scale2="0.867049" integer_vif_scale3="0.926111" vmaf="82.358941" />
    <frame frameNum="36" integer_adm2="0.940177" integer_adm_scale0="0.942084" integer_adm_scale1="0.852552" integer_adm_scale2="0.922922" integer_adm_scale3="0.983094" integer_motion2="7.087430" integer_motion="7.248146" integer_vif_scale0="0.377086" integer_vif_scale1="0.752839" integer_vif_scale2="0.866747" integer_vif_scale3="0.922732" vmaf="81.905920" />
    <frame frameNum="37" integer_adm2="0.941887" integer_adm_scale0="0.943617" integer_adm_scale1="0.862803" integer_adm_scale2="0.929852" integer_adm_scale3="0.977626" integer_motion2="7.087430" integer_motion="7.087430" integer_vif_scale0="0.374994" integer_vif_scale1="0.752883" integer_vif_scale2="0.870333" integer_vif_scale3="0.925931" vmaf="82.637159" />
    <frame frameNum="38" integer_adm2="0.944090" integer_adm_scale0="0.939378" integer_adm_scale1="0.887898" integer_adm_scale2="0.934530" integer_adm_scale3="0.971572" integer_motion2="7.200520" integer_motion="7.200520" integer_vif_scale0="0.374609" integer_vif_scale1="0.751586" integer_vif_scale2="0.867667" integer_vif_scale3="0.925225" vmaf="83.066484" />
    <frame frameNum="39" integer_adm2="0.954934" integer_adm_scale0="0.949234" integer_adm_scale1="0.886275" integer_adm_scale2="0.944208" integer_adm_scale3="0.986829" integer_motion2="7.372429" integer_motion="7.372429" integer_vif_scale0="0.377047" integer_vif_scale1="0.756011" integer_vif_scale2="0.872708" integer_vif_scale3="0.927166" vmaf="85.815946" />
    <frame frameNum="40" integer_adm2="0.947495" integer_adm_scale0="0.937448" integer_adm_scale1="0.876320" integer_adm_scale2="0.928551" integer_adm_scale3="0.987362" integer_motion2="7.407280" integer_motion="7.407280" integer_vif_scale0="0.377534" integer_vif_scale1="0.753312" integer_vif_scale2="0.867935" integer_vif_scale3="0.925387" vmaf="84.000695" />
    <frame frameNum="41" integer_adm2="0.946567" integer_adm_scale0="0.947236" integer_adm_scale1="0.870054" integer_adm_scale2="0.931381" integer_adm_scale3="0.984272" integer_motion2="7.520854" integer_motion="7.538169" integer_vif_scale0="0.376915" integer_vif_scale1="0.753860" integer_vif_scale2="0.868617" integer_vif_scale3="0.926777" vmaf="84.055087" />
    <frame frameNum="42" integer_adm2="0.945203" integer_adm_scale0="0.940020" integer_adm_scale1="0.856523" integer_adm_scale2="0.935018" integer_adm_scale3="0.985402" integer_motion2="7.517750" integer_motion="7.520854" integer_vif_scale0="0.374931" integer_vif_scale1="0.751893" integer_vif_scale2="0.867563" integer_vif_scale3="0.924556" vmaf="83.574484" />
    <frame frameNum="43" integer_adm2="0.955581" integer_adm_scale0="0.945540" integer_adm_scale1="0.889011" integer_adm_scale2="0.939508" integer_adm_scale3="0.991817" integer_motion2="7.482897" integer_motion="7.517750" integer_vif_scale0="0.374663" integer_vif_scale1="0.750854" integer_vif_scale2="0.866207" integer_vif_scale3="0.922711" vmaf="85.511836" />
    <frame frameNum="44" integer_adm2="0.945173" integer_adm_scale0="0.943236" integer_adm_scale1="0.866825" integer_adm_scale2="0.934005" integer_adm_scale3="0.981061" integer_motion2="7.482897" integer_motion="7.482897" integer_vif_scale0="0.371431" integer_vif_scale1="0.751967" integer_vif_scale2="0.867772" integer_vif_scale3="0.920139" vmaf="83.216820" />
    <frame frameNum="45" integer_adm2="0.948854" integer_adm_scale0="0.941194" integer_adm_scale1="0.853544" integer_adm_scale2="0.960541" integer_adm_scale3="0.975336" integer_motion2="7.511352" integer_motion="7.511352" integer_vif_scale0="0.370110" integer_vif_scale1="0.747476" integer_vif_scale2="0.863869" integer_vif_scale3="0.923181" vmaf="84.111672" />
    <frame frameNum="46" integer_adm2="0.944316" integer_adm_scale0="0.944816" integer_adm_scale1="0.869281" integer_adm_scale2="0.931743" integer_adm_scale3="0.980220" integer_motion2="7.572019" integer_motion="7.572019" integer_vif_scale0="0.370054" integer_vif_scale1="0.747715" integer_vif_scale2="0.865357" integer_vif_scale3="0.921641" vmaf="83.173588" />
    <frame frameNum="47" integer_adm2="0.949662" integer_adm_scale0="0.935819" integer_adm_scale1="0.860686" integer_adm_scale2="0.946849" integer_adm_scale3="0.986491" integer_motion2="7.575822" integer_motion="7.575822" integer_vif_scale0="0.367934" integer_vif_scale1="0.746517" integer_vif_scale2="0.862705" integer_vif_scale3="0.922210" vmaf="84.238444" />
    <frame frameNum="48" integer_adm2="0.943031" integer_adm_scale0="0.942606" integer_adm_scale1="0.869157" integer_adm_scale2="0.932106" integer_adm_scale3="0.977179" integer_motion2="7.597844" integer_motion="7.597844" integer_vif_scale0="0.367141" integer_vif_scale1="0.747522" integer_vif_scale2="0.864257" integer_vif_scale3="0.921797" vmaf="82.910471" />
    <frame frameNum="49" integer_adm2="0.942793" integer_adm_scale0="0.940767" integer_adm_scale1="0.862051" integer_adm_scale2="0.931834" integer_adm_scale3="0.979816" integer_motion2="7.591237" integer_motion="7.601314" integer_vif_scale0="0.366465" integer_vif_scale1="0.748437" integer_vif_scale2="0.864438" integer_vif_scale3="0.923120" vmaf="82.956673" />
    <frame frameNum="50" integer_adm2="0.944399" integer_adm_scale0="0.945558" integer_adm_scale1="0.862715" integer_adm_scale2="0.941384" integer_adm_scale3="0.975169" integer_motion2="7.402199" integer_motion="7.591237" integer_vif_scale0="0.363741" integer_vif_scale1="0.748272" integer_vif_scale2="0.867129" integer_vif_scale3="0.925870" vmaf="83.403464" />
    <frame frameNum="51" integer_adm2="0.945109" integer_adm_scale0="0.939165" integer_adm_scale1="0.864855" integer_adm_scale2="0.936692" integer_adm_scale3="0.981473" integer_motion2="7.263428" integer_motion="7.402199" integer_vif_scale0="0.360613" integer_vif_scale1="0.744956" integer_vif_scale2="0.864208" integer_vif_scale3="0.920639" vmaf="82.927822" />
    <frame frameNum="52" integer_adm2="0.945226" integer_adm_scale0="0.938820" integer_adm_scale1="0.885470" integer_adm_scale2="0.924860" integer_adm_scale3="0.982814" integer_motion2="7.176680" integer_motion="7.263428" integer_vif_scale0="0.358468" integer_vif_scale1="0.743720" integer_vif_scale2="0.863763" integer_vif_scale3="0.922779" vmaf="83.013214" />
    <frame frameNum="53" integer_adm2="0.943244" integer_adm_scale0="0.944493" integer_adm_scale1="0.867628" integer_adm_scale2="0.928962" integer_adm_scale3="0.980969" integer_motion2="7.176680" integer_motion="7.176680" integer_vif_scale0="0.356204" integer_vif_scale1="0.740593" integer_vif_scale2="0.861454" integer_vif_scale3="0.920251" vmaf="82.348506" />
    <frame frameNum="54" integer_adm2="0.941583" integer_adm_scale0="0.935282" integer_adm_scale1="0.862404" integer_adm_scale2="0.926915" integer_adm_scale3="0.980355" integer_motion2="7.237818" integer_motion="7.270392" integer_vif_scale0="0.354401" integer_vif_scale1="0.741555" integer_vif_scale2="0.863231" integer_vif_scale3="0.923207" vmaf="82.353014" />
    <frame frameNum="55" integer_adm2="0.940819" integer_adm_scale0="0.934535" integer_adm_scale1="0.863859" integer_adm_scale2="0.927000" integer_adm_scale3="0.978856" integer_motion2="7.231025" integer_motion="7.237818" integer_vif_scale0="0.354674" integer_vif_scale1="0.745277" integer_vif_scale2="0.866303" integer_vif_scale3="0.923749" vmaf="82.325355" />
    <frame frameNum="56" integer_adm2="0.946023" integer_adm_scale0="0.935571" integer_adm_scale1="0.861548" integer_adm_scale2="0.941025" integer_adm_scale3="0.981052" integer_motion2="7.231025" integer_motion="7.231025" integer_vif_scale0="0.356851" integer_vif_scale1="0.746866" integer_vif_scale2="0.866818" integer_vif_scale3="0.923981" vmaf="83.428068" />
    <frame frameNum="57" integer_adm2="0.943866" integer_adm_scale0="0.935123" integer_adm_scale1="0.853334" integer_adm_scale2="0.932304" integer_adm_scale3="0.987062" integer_motion2="7.274772" integer_motion="7.387598" integer_vif_scale0="0.353935" integer_vif_scale1="0.740871" integer_vif_scale2="0.861613" integer_vif_scale3="0.919122" vmaf="82.504896" />
    <frame frameNum="58" integer_adm2="0.947687" integer_adm_scale0="0.932555" integer_adm_scale1="0.856135" integer_adm_scale2="0.938364" integer_adm_scale3="0.989480" integer_motion2="7.274772" integer_motion="7.274772" integer_vif_scale0="0.351891" integer_vif_scale1="0.742282" integer_vif_scale2="0.864963" integer_vif_scale3="0.923065" vmaf="83.710531" />
    <frame frameNum="59" integer_adm2="0.949206" integer_adm_scale0="0.944786" integer_adm_scale1="0.859557" integer_adm_scale2="0.943179" integer_adm_scale3="0.984881" integer_motion2="7.310350" integer_motion="7.310350" integer_vif_scale0="0.351730" integer_vif_scale1="0.742387" integer_vif_scale2="0.864309" integer_vif_scale3="0.923678" vmaf="84.083224" />
    <frame frameNum="60" integer_adm2="0.939823" integer_adm_scale0="0.939003" integer_adm_scale1="0.849874" integer_adm_scale2="0.926962" integer_adm_scale3="0.980691" integer_motion2="7.503959" integer_motion="7.503959" integer_vif_scale0="0.351795" integer_vif_scale1="0.741201" integer_vif_scale2="0.861882" integer_vif_scale3="0.917488" vmaf="81.799158" />
    <frame frameNum="61" integer_adm2="0.943544" integer_adm_scale0="0.936583" integer_adm_scale1="0.850505" integer_adm_scale2="0.936375" integer_adm_scale3="0.982831" integer_motion2="7.659021" integer_motion="7.659021" integer_vif_scale0="0.351064" integer_vif_scale1="0.743554" integer_vif_scale2="0.864830" integer_vif_scale3="0.921520" vmaf="83.127693" />
    <frame frameNum="62" integer_adm2="0.942933" integer_adm_scale0="0.939598" integer_adm_scale1="0.854952" integer_adm_scale2="0.933859" integer_adm_scale3="0.981175" integer_motion2="7.662072" integer_motion="7.662072" integer_vif_scale0="0.350977" integer_vif_scale1="0.738478" integer_vif_scale2="0.857916" integer_vif_scale3="0.917673" vmaf="82.486415" />
    <frame frameNum="63" integer_adm2="0.941384" integer_adm_scale0="0.938170" integer_adm_scale1="0.859253" integer_adm_scale2="0.932501" integer_adm_scale3="0.976082" integer_motion2="7.747560" integer_motion="7.747560" integer_vif_scale0="0.348500" integer_vif_scale1="0.737365" integer_vif_scale2="0.856202" integer_vif_scale3="0.915071" vmaf="82.009587" />
    <frame frameNum="64" integer_adm2="0.939297" integer_adm_scale0="0.933827" integer_adm_scale1="0.872103" integer_adm_scale2="0.923178" integer_adm_scale3="0.975412" integer_motion2="7.749879" integer_motion="7.754110" integer_vif_scale0="0.347036" integer_vif_scale1="0.735931" integer_vif_scale2="0.856888" integer_vif_scale3="0.915182" vmaf="81.624600" />
    <frame frameNum="65" integer_adm2="0.943183" integer_adm_scale0="0.933852" integer_adm_scale1="0.865401" integer_adm_scale2="0.936059" integer_adm_scale3="0.977546" integer_motion2="7.693859" integer_motion="7.749879" integer_vif_scale0="0.344142" integer_vif_scale1="0.733097" integer_vif_scale2="0.854737" integer_vif_scale3="0.917212" vmaf="82.458641" />
    <frame frameNum="66" integer_adm2="0.940076" integer_adm_scale0="0.932726" integer_adm_scale1="0.864085" integer_adm_scale2="0.929097" integer_adm_scale3="0.976403" integer_motion2="7.676330" integer_motion="7.693859" integer_vif_scale0="0.342302" integer_vif_scale1="0.731459" integer_vif_scale2="0.852563" integer_vif_scale3="0.912938" vmaf="81.417509" />
    <frame frameNum="67" integer_adm2="0.943866" integer_adm_scale0="0.933180" integer_adm_scale1="0.861008" integer_adm_scale2="0.936670" integer_adm_scale3="0.980920" integer_motion2="7.676330" integer_motion="7.676330" integer_vif_scale0="0.344131" integer_vif_scale1="0.735749" integer_vif_scale2="0.857900" integer_vif_scale3="0.919469" vmaf="82.852062" />
    <frame frameNum="68" integer_adm2="0.942741" integer_adm_scale0="0.936588" integer_adm_scale1="0.857167" integer_adm_scale2="0.933749" integer_adm_scale3="0.979152" integer_motion2="7.956058" integer_motion="7.956058" integer_vif_scale0="0.346621" integer_vif_scale1="0.738272" integer_vif_scale2="0.858011" integer_vif_scale3="0.918766" vmaf="82.842831" />
    <frame frameNum="69" integer_adm2="0.944594" integer_adm_scale0="0.943359" integer_adm_scale1="0.868957" integer_adm_scale2="0.928677" integer_adm_scale3="0.982046" integer_motion2="8.052999" integer_motion="8.142122" integer_vif_scale0="0.345441" integer_vif_scale1="0.737149" integer_vif_scale2="0.858017" integer_vif_scale3="0.919529" vmaf="83.389060" />
    <frame frameNum="70" integer_adm2="0.944774" integer_adm_scale0="0.938407" integer_adm_scale1="0.855123" integer_adm_scale2="0.930370" integer_adm_scale3="0.987848" integer_motion2="7.811921" integer_motion="8.052999" integer_vif_scale0="0.342635" integer_vif_scale1="0.735779" integer_vif_scale2="0.857190" integer_vif_scale3="0.917714" vmaf="83.026003" />
    <frame frameNum="71" integer_adm2="0.942728" integer_adm_scale0="0.945679" integer_adm_scale1="0.846881" integer_adm_scale2="0.933172" integer_adm_scale3="0.982673" integer_motion2="7.811921" integer_motion="7.811921" integer_vif_scale0="0.339846" integer_vif_scale1="0.732116" integer_vif_scale2="0.854120" integer_vif_scale3="0.912120" vmaf="82.101756" />
    <frame frameNum="72" integer_adm2="0.940829" integer_adm_scale0="0.934759" integer_adm_scale1="0.857214" integer_adm_scale2="0.927888" integer_adm_scale3="0.980340" integer_motion2="7.965906" integer_motion="7.989759" integer_vif_scale0="0.338755" integer_vif_scale1="0.732426" integer_vif_scale2="0.855483" integer_vif_scale3="0.916907" vmaf="82.271045" />
    <frame frameNum="73" integer_adm2="0.941653" integer_adm_scale0="0.940167" integer_adm_scale1="0.841461" integer_adm_scale2="0.940653" integer_adm_scale3="0.977578" integer_motion2="7.905348" integer_motion="7.965906" integer_vif_scale0="0.338779" integer_vif_scale1="0.732892" integer_vif_scale2="0.853922" integer_vif_scale3="0.912845" vmaf="82.020067" />
    <frame frameNum="74" integer_adm2="0.939992" integer_adm_scale0="0.939260" integer_adm_scale1="0.861435" integer_adm_scale2="0.933027" integer_adm_scale3="0.973481" integer_motion2="7.905348" integer_motion="7.905348" integer_vif_scale0="0.333523" integer_vif_scale1="0.727235" integer_vif_scale2="0.848857" integer_vif_scale3="0.908927" vmaf="81.245132" />
    <frame frameNum="75" integer_adm2="0.941413" integer_adm_scale0="0.940458" integer_adm_scale1="0.856732" integer_adm_scale2="0.921333" integer_adm_scale3="0.986757" integer_motion2="8.044667" integer_motion="8.044667" integer_vif_scale0="0.337282" integer_vif_scale1="0.730452" integer_vif_scale2="0.852493" integer_vif_scale3="0.913331" vmaf="82.111491" />
    <frame frameNum="76" integer_adm2="0.943618" integer_adm_scale0="0.942982" integer_adm_scale1="0.840482" integer_adm_scale2="0.939937" integer_adm_scale3="0.982824" integer_motion2="8.172555" integer_motion="8.172555" integer_vif_scale0="0.337107" integer_vif_scale1="0.731520" integer_vif_scale2="0.854366" integer_vif_scale3="0.915110" vmaf="82.891032" />
    <frame frameNum="77" integer_adm2="0.938609" integer_adm_scale0="0.934028" integer_adm_scale1="0.881893" integer_adm_scale2="0.914242" integer_adm_scale3="0.976323" integer_motion2="8.330822" integer_motion="8.330822" integer_vif_scale0="0.336921" integer_vif_scale1="0.730585" integer_vif_scale2="0.854167" integer_vif_scale3="0.916613" vmaf="82.128006" />
